datetime,SNOTEL:SNWD_D,qualifiers,censor_code,date_time_utc,method_id,method_code,source_code,quality_control_level_code
2010-12-26,55.0,E,nc,2010-12-26T00:00:00,0,0,1,1
2010-12-27,60.0,E,nc,2010-12-27T00:00:00,0,0,1,1
2010-12-28,65.0,E,nc,2010-12-28T00:00:00,0,0,1,1
2010-12-29,61.0,V,nc,2010-12-29T00:00:00,0,0,1,1
2010-12-30,58.0,E,nc,2010-12-30T00:00:00,0,0,1,1
2010-12-31,58.0,E,nc,2010-12-31T00:00:00,0,0,1,1
2011-01-01,56.0,V,nc,2011-01-01T00:00:00,0,0,1,1
2011-01-02,55.0,V,nc,2011-01-02T00:00:00,0,0,1,1
2011-01-03,54.0,V,nc,2011-01-03T00:00:00,0,0,1,1
2011-01-04,48.0,V,nc,2011-01-04T00:00:00,0,0,1,1
2011-01-05,52.0,V,nc,2011-01-05T00:00:00,0,0,1,1
2011-01-06,51.0,V,nc,2011-01-06T00:00:00,0,0,1,1
2011-01-07,53.0,V,nc,2011-01-07T00:00:00,0,0,1,1
2011-01-08,51.0,V,nc,2011-01-08T00:00:00,0,0,1,1
2011-01-09,50.0,V,nc,2011-01-09T00:00:00,0,0,1,1
2011-01-10,55.0,E,nc,2011-01-10T00:00:00,0,0,1,1
2011-01-11,53.0,V,nc,2011-01-11T00:00:00,0,0,1,1
2011-01-12,57.0,V,nc,2011-01-12T00:00:00,0,0,1,1
2011-01-13,67.0,V,nc,2011-01-13T00:00:00,0,0,1,1
2011-01-14,72.0,V,nc,2011-01-14T00:00:00,0,0,1,1
2011-01-15,65.0,V,nc,2011-01-15T00:00:00,0,0,1,1
2011-01-16,62.0,V,nc,2011-01-16T00:00:00,0,0,1,1
2011-01-17,58.0,V,nc,2011-01-17T00:00:00,0,0,1,1
2011-01-18,56.0,V,nc,2011-01-18T00:00:00,0,0,1,1
2011-01-19,55.0,V,nc,2011-01-19T00:00:00,0,0,1,1
2011-01-20,55.0,V,nc,2011-01-20T00:00:00,0,0,1,1
2011-01-21,56.0,V,nc,2011-01-21T00:00:00,0,0,1,1
2011-01-22,56.0,V,nc,2011-01-22T00:00:00,0,0,1,1
2011-01-23,55.0,V,nc,2011-01-23T00:00:00,0,0,1,1
2011-01-24,54.0,V,nc,2011-01-24T00:00:00,0,0,1,1
2011-01-25,53.0,V,nc,2011-01-25T00:00:00,0,0,1,1
2011-01-26,53.0,V,nc,2011-01-26T00:00:00,0,0,1,1
2011-01-27,52.0,V,nc,2011-01-27T00:00:00,0,0,1,1
2011-01-28,51.0,V,nc,2011-01-28T00:00:00,0,0,1,1
2011-01-29,52.0,V,nc,2011-01-29T00:00:00,0,0,1,1
2011-01-30,51.0,V,nc,2011-01-30T00:00:00,0,0,1,1
2011-01-31,52.0,V,nc,2011-01-31T00:00:00,0,0,1,1
2011-02-01,52.0,V,nc,2011-02-01T00:00:00,0,0,1,1
2011-02-02,52.0,V,nc,2011-02-02T00:00:00,0,0,1,1
2011-02-03,52.0,V,nc,2011-02-03T00:00:00,0,0,1,1
2011-02-04,51.0,V,nc,2011-02-04T00:00:00,0,0,1,1
2011-02-05,51.0,V,nc,2011-02-05T00:00:00,0,0,1,1
2011-02-06,51.0,V,nc,2011-02-06T00:00:00,0,0,1,1
2011-02-07,53.0,V,nc,2011-02-07T00:00:00,0,0,1,1
2011-02-08,53.0,V,nc,2011-02-08T00:00:00,0,0,1,1
2011-02-09,53.0,V,nc,2011-02-09T00:00:00,0,0,1,1
2011-02-10,53.0,V,nc,2011-02-10T00:00:00,0,0,1,1
2011-02-11,52.0,V,nc,2011-02-11T00:00:00,0,0,1,1
2011-02-12,52.0,V,nc,2011-02-12T00:00:00,0,0,1,1
2011-02-13,52.0,V,nc,2011-02-13T00:00:00,0,0,1,1
2011-02-14,53.0,V,nc,2011-02-14T00:00:00,0,0,1,1
2011-02-15,55.0,V,nc,2011-02-15T00:00:00,0,0,1,1
2011-02-16,60.0,V,nc,2011-02-16T00:00:00,0,0,1,1
2011-02-17,59.0,V,nc,2011-02-17T00:00:00,0,0,1,1
2011-02-18,57.0,V,nc,2011-02-18T00:00:00,0,0,1,1
2011-02-19,57.0,V,nc,2011-02-19T00:00:00,0,0,1,1
2011-02-20,58.0,V,nc,2011-02-20T00:00:00,0,0,1,1
2011-02-21,57.0,V,nc,2011-02-21T00:00:00,0,0,1,1
2011-02-22,63.0,V,nc,2011-02-22T00:00:00,0,0,1,1
2011-02-23,65.0,V,nc,2011-02-23T00:00:00,0,0,1,1
2011-02-24,69.0,V,nc,2011-02-24T00:00:00,0,0,1,1
2011-02-25,68.0,V,nc,2011-02-25T00:00:00,0,0,1,1
2011-02-26,67.0,V,nc,2011-02-26T00:00:00,0,0,1,1
2011-02-27,64.0,V,nc,2011-02-27T00:00:00,0,0,1,1
2011-02-28,91.0,V,nc,2011-02-28T00:00:00,0,0,1,1
2011-03-01,93.0,V,nc,2011-03-01T00:00:00,0,0,1,1
2011-03-02,92.0,V,nc,2011-03-02T00:00:00,0,0,1,1
2011-03-03,91.0,V,nc,2011-03-03T00:00:00,0,0,1,1
2011-03-04,97.0,V,nc,2011-03-04T00:00:00,0,0,1,1
2011-03-05,98.0,V,nc,2011-03-05T00:00:00,0,0,1,1
2011-03-06,92.0,V,nc,2011-03-06T00:00:00,0,0,1,1
2011-03-07,90.0,V,nc,2011-03-07T00:00:00,0,0,1,1
2011-03-08,87.0,V,nc,2011-03-08T00:00:00,0,0,1,1
2011-03-09,92.0,V,nc,2011-03-09T00:00:00,0,0,1,1
2011-03-10,101.0,V,nc,2011-03-10T00:00:00,0,0,1,1
2011-03-11,101.0,V,nc,2011-03-11T00:00:00,0,0,1,1
2011-03-12,100.0,E,nc,2011-03-12T00:00:00,0,0,1,1
2011-03-13,100.0,E,nc,2011-03-13T00:00:00,0,0,1,1
2011-03-14,103.0,E,nc,2011-03-14T00:00:00,0,0,1,1
2011-03-15,105.0,E,nc,2011-03-15T00:00:00,0,0,1,1
2011-03-16,96.0,E,nc,2011-03-16T00:00:00,0,0,1,1
2011-03-17,94.0,V,nc,2011-03-17T00:00:00,0,0,1,1
2011-03-18,91.0,V,nc,2011-03-18T00:00:00,0,0,1,1
2011-03-19,92.0,V,nc,2011-03-19T00:00:00,0,0,1,1
2011-03-20,90.0,V,nc,2011-03-20T00:00:00,0,0,1,1
2011-03-21,89.0,V,nc,2011-03-21T00:00:00,0,0,1,1
2011-03-22,88.0,V,nc,2011-03-22T00:00:00,0,0,1,1
2011-03-23,86.0,V,nc,2011-03-23T00:00:00,0,0,1,1
2011-03-24,85.0,V,nc,2011-03-24T00:00:00,0,0,1,1
2011-03-25,84.0,V,nc,2011-03-25T00:00:00,0,0,1,1
2011-03-26,83.0,V,nc,2011-03-26T00:00:00,0,0,1,1
2011-03-27,83.0,V,nc,2011-03-27T00:00:00,0,0,1,1
2011-03-28,81.0,V,nc,2011-03-28T00:00:00,0,0,1,1
2011-03-29,80.0,V,nc,2011-03-29T00:00:00,0,0,1,1
2011-03-30,80.0,V,nc,2011-03-30T00:00:00,0,0,1,1
2011-03-31,80.0,V,nc,2011-03-31T00:00:00,0,0,1,1
2011-04-01,78.0,V,nc,2011-04-01T00:00:00,0,0,1,1
2011-04-02,79.0,V,nc,2011-04-02T00:00:00,0,0,1,1
2011-04-03,78.0,V,nc,2011-04-03T00:00:00,0,0,1,1
2011-04-04,77.0,V,nc,2011-04-04T00:00:00,0,0,1,1
2011-04-05,82.0,V,nc,2011-04-05T00:00:00,0,0,1,1
2011-04-06,83.0,V,nc,2011-04-06T00:00:00,0,0,1,1
2011-04-07,81.0,V,nc,2011-04-07T00:00:00,0,0,1,1
2011-04-08,80.0,V,nc,2011-04-08T00:00:00,0,0,1,1
2011-04-09,79.0,V,nc,2011-04-09T00:00:00,0,0,1,1
2011-04-10,77.0,V,nc,2011-04-10T00:00:00,0,0,1,1
2011-04-11,76.0,V,nc,2011-04-11T00:00:00,0,0,1,1
2011-04-12,76.0,V,nc,2011-04-12T00:00:00,0,0,1,1
2011-04-13,75.0,V,nc,2011-04-13T00:00:00,0,0,1,1
2011-04-14,74.0,V,nc,2011-04-14T00:00:00,0,0,1,1
2011-04-15,82.0,V,nc,2011-04-15T00:00:00,0,0,1,1
2011-04-16,78.0,V,nc,2011-04-16T00:00:00,0,0,1,1
2011-04-17,75.0,V,nc,2011-04-17T00:00:00,0,0,1,1
2011-04-18,74.0,V,nc,2011-04-18T00:00:00,0,0,1,1
2011-04-19,72.0,V,nc,2011-04-19T00:00:00,0,0,1,1
2011-04-20,73.0,V,nc,2011-04-20T00:00:00,0,0,1,1
2011-04-21,71.0,V,nc,2011-04-21T00:00:00,0,0,1,1
2011-04-22,70.0,V,nc,2011-04-22T00:00:00,0,0,1,1
2011-04-23,69.0,V,nc,2011-04-23T00:00:00,0,0,1,1
2011-04-24,68.0,V,nc,2011-04-24T00:00:00,0,0,1,1
2011-04-25,67.0,V,nc,2011-04-25T00:00:00,0,0,1,1
2011-04-26,66.0,V,nc,2011-04-26T00:00:00,0,0,1,1
2011-04-27,64.0,V,nc,2011-04-27T00:00:00,0,0,1,1
2011-04-28,63.0,V,nc,2011-04-28T00:00:00,0,0,1,1
2011-04-29,62.0,V,nc,2011-04-29T00:00:00,0,0,1,1
2011-04-30,61.0,V,nc,2011-04-30T00:00:00,0,0,1,1
2011-05-01,59.0,V,nc,2011-05-01T00:00:00,0,0,1,1
2011-05-02,57.0,V,nc,2011-05-02T00:00:00,0,0,1,1
2011-05-03,57.0,V,nc,2011-05-03T00:00:00,0,0,1,1
2011-05-04,56.0,V,nc,2011-05-04T00:00:00,0,0,1,1
2011-05-05,54.0,V,nc,2011-05-05T00:00:00,0,0,1,1
2011-05-06,52.0,V,nc,2011-05-06T00:00:00,0,0,1,1
2011-05-07,50.0,V,nc,2011-05-07T00:00:00,0,0,1,1
2011-05-08,49.0,V,nc,2011-05-08T00:00:00,0,0,1,1
2011-05-09,46.0,V,nc,2011-05-09T00:00:00,0,0,1,1
2011-05-10,43.0,V,nc,2011-05-10T00:00:00,0,0,1,1
2011-05-11,40.0,V,nc,2011-05-11T00:00:00,0,0,1,1
2011-05-12,39.0,V,nc,2011-05-12T00:00:00,0,0,1,1
2011-05-13,37.0,V,nc,2011-05-13T00:00:00,0,0,1,1
2011-05-14,35.0,V,nc,2011-05-14T00:00:00,0,0,1,1
2011-05-15,33.0,V,nc,2011-05-15T00:00:00,0,0,1,1
2011-05-16,32.0,V,nc,2011-05-16T00:00:00,0,0,1,1
2011-05-17,31.0,V,nc,2011-05-17T00:00:00,0,0,1,1
2011-05-18,29.0,V,nc,2011-05-18T00:00:00,0,0,1,1
2011-05-19,25.0,V,nc,2011-05-19T00:00:00,0,0,1,1
2011-05-20,23.0,V,nc,2011-05-20T00:00:00,0,0,1,1
2011-05-21,21.0,V,nc,2011-05-21T00:00:00,0,0,1,1
2011-05-22,20.0,V,nc,2011-05-22T00:00:00,0,0,1,1
2011-05-23,17.0,V,nc,2011-05-23T00:00:00,0,0,1,1
2011-05-24,15.0,V,nc,2011-05-24T00:00:00,0,0,1,1
2011-05-25,12.0,V,nc,2011-05-25T00:00:00,0,0,1,1
2011-05-26,11.0,V,nc,2011-05-26T00:00:00,0,0,1,1
2011-05-27,9.0,V,nc,2011-05-27T00:00:00,0,0,1,1
2011-05-28,7.0,V,nc,2011-05-28T00:00:00,0,0,1,1
2011-05-29,5.0,V,nc,2011-05-29T00:00:00,0,0,1,1
2011-05-30,3.0,V,nc,2011-05-30T00:00:00,0,0,1,1
2011-05-31,1.0,V,nc,2011-05-31T00:00:00,0,0,1,1
2011-06-01,1.0,V,nc,2011-06-01T00:00:00,0,0,1,1
2011-06-02,1.0,V,nc,2011-06-02T00:00:00,0,0,1,1
2011-06-03,0.0,V,nc,2011-06-03T00:00:00,0,0,1,1
2011-06-04,0.0,V,nc,2011-06-04T00:00:00,0,0,1,1
2011-06-05,0.0,V,nc,2011-06-05T00:00:00,0,0,1,1
2011-06-06,0.0,V,nc,2011-06-06T00:00:00,0,0,1,1
2011-06-07,0.0,V,nc,2011-06-07T00:00:00,0,0,1,1
2011-06-08,0.0,E,nc,2011-06-08T00:00:00,0,0,1,1
2011-06-09,0.0,V,nc,2011-06-09T00:00:00,0,0,1,1
2011-06-10,0.0,V,nc,2011-06-10T00:00:00,0,0,1,1
2011-06-11,0.0,V,nc,2011-06-11T00:00:00,0,0,1,1
2011-06-12,0.0,V,nc,2011-06-12T00:00:00,0,0,1,1
2011-06-13,0.0,V,nc,2011-06-13T00:00:00,0,0,1,1
2011-06-14,0.0,V,nc,2011-06-14T00:00:00,0,0,1,1
2011-06-15,0.0,V,nc,2011-06-15T00:00:00,0,0,1,1
2011-06-16,0.0,V,nc,2011-06-16T00:00:00,0,0,1,1
2011-06-17,0.0,V,nc,2011-06-17T00:00:00,0,0,1,1
2011-06-18,0.0,V,nc,2011-06-18T00:00:00,0,0,1,1
2011-06-19,0.0,V,nc,2011-06-19T00:00:00,0,0,1,1
2011-06-20,0.0,V,nc,2011-06-20T00:00:00,0,0,1,1
2011-06-21,0.0,V,nc,2011-06-21T00:00:00,0,0,1,1
2011-06-22,0.0,V,nc,2011-06-22T00:00:00,0,0,1,1
2011-06-23,0.0,V,nc,2011-06-23T00:00:00,0,0,1,1
2011-06-24,0.0,V,nc,2011-06-24T00:00:00,0,0,1,1
2011-06-25,0.0,V,nc,2011-06-25T00:00:00,0,0,1,1
2011-06-26,0.0,V,nc,2011-06-26T00:00:00,0,0,1,1
2011-06-27,0.0,V,nc,2011-06-27T00:00:00,0,0,1,1
2011-06-28,0.0,V,nc,2011-06-28T00:00:00,0,0,1,1
2011-06-29,0.0,V,nc,2011-06-29T00:00:00,0,0,1,1
2011-06-30,0.0,V,nc,2011-06-30T00:00:00,0,0,1,1
2011-07-01,0.0,V,nc,2011-07-01T00:00:00,0,0,1,1
2011-07-02,0.0,V,nc,2011-07-02T00:00:00,0,0,1,1
2011-07-03,0.0,V,nc,2011-07-03T00:00:00,0,0,1,1
2011-07-04,0.0,V,nc,2011-07-04T00:00:00,0,0,1,1
2011-07-05,0.0,V,nc,2011-07-05T00:00:00,0,0,1,1
2011-07-06,0.0,V,nc,2011-07-06T00:00:00,0,0,1,1
2011-07-07,0.0,V,nc,2011-07-07T00:00:00,0,0,1,1
2011-07-08,0.0,V,nc,2011-07-08T00:00:00,0,0,1,1
2011-07-09,0.0,V,nc,2011-07-09T00:00:00,0,0,1,1
2011-07-10,0.0,V,nc,2011-07-10T00:00:00,0,0,1,1
2011-07-11,0.0,V,nc,2011-07-11T00:00:00,0,0,1,1
2011-07-12,0.0,V,nc,2011-07-12T00:00:00,0,0,1,1
2011-07-13,0.0,V,nc,2011-07-13T00:00:00,0,0,1,1
2011-07-14,0.0,V,nc,2011-07-14T00:00:00,0,0,1,1
2011-07-15,0.0,V,nc,2011-07-15T00:00:00,0,0,1,1
2011-07-16,0.0,V,nc,2011-07-16T00:00:00,0,0,1,1
2011-07-17,0.0,E,nc,2011-07-17T00:00:00,0,0,1,1
2011-07-18,0.0,E,nc,2011-07-18T00:00:00,0,0,1,1
2011-07-19,0.0,E,nc,2011-07-19T00:00:00,0,0,1,1
2011-07-20,0.0,E,nc,2011-07-20T00:00:00,0,0,1,1
2011-07-21,0.0,E,nc,2011-07-21T00:00:00,0,0,1,1
2011-07-22,0.0,E,nc,2011-07-22T00:00:00,0,0,1,1
2011-07-23,0.0,E,nc,2011-07-23T00:00:00,0,0,1,1
2011-07-24,0.0,E,nc,2011-07-24T00:00:00,0,0,1,1
2011-07-25,0.0,E,nc,2011-07-25T00:00:00,0,0,1,1
2011-07-26,0.0,E,nc,2011-07-26T00:00:00,0,0,1,1
2011-07-27,0.0,E,nc,2011-07-27T00:00:00,0,0,1,1
2011-07-28,0.0,E,nc,2011-07-28T00:00:00,0,0,1,1
2011-07-29,0.0,E,nc,2011-07-29T00:00:00,0,0,1,1
2011-07-30,0.0,E,nc,2011-07-30T00:00:00,0,0,1,1
2011-07-31,0.0,E,nc,2011-07-31T00:00:00,0,0,1,1
2011-08-01,0.0,E,nc,2011-08-01T00:00:00,0,0,1,1
2011-08-02,0.0,E,nc,2011-08-02T00:00:00,0,0,1,1
2011-08-03,0.0,E,nc,2011-08-03T00:00:00,0,0,1,1
2011-08-04,0.0,E,nc,2011-08-04T00:00:00,0,0,1,1
2011-08-05,0.0,E,nc,2011-08-05T00:00:00,0,0,1,1
2011-08-06,0.0,V,nc,2011-08-06T00:00:00,0,0,1,1
2011-08-07,0.0,V,nc,2011-08-07T00:00:00,0,0,1,1
2011-08-08,0.0,E,nc,2011-08-08T00:00:00,0,0,1,1
2011-08-09,0.0,E,nc,2011-08-09T00:00:00,0,0,1,1
2011-08-10,0.0,E,nc,2011-08-10T00:00:00,0,0,1,1
2011-08-11,0.0,E,nc,2011-08-11T00:00:00,0,0,1,1
2011-08-12,0.0,E,nc,2011-08-12T00:00:00,0,0,1,1
2011-08-13,0.0,E,nc,2011-08-13T00:00:00,0,0,1,1
2011-08-14,0.0,E,nc,2011-08-14T00:00:00,0,0,1,1
2011-08-15,0.0,E,nc,2011-08-15T00:00:00,0,0,1,1
2011-08-16,0.0,E,nc,2011-08-16T00:00:00,0,0,1,1
2011-08-17,0.0,E,nc,2011-08-17T00:00:00,0,0,1,1
2011-08-18,0.0,E,nc,2011-08-18T00:00:00,0,0,1,1
2011-08-19,0.0,E,nc,2011-08-19T00:00:00,0,0,1,1
2011-08-20,0.0,E,nc,2011-08-20T00:00:00,0,0,1,1
2011-08-21,0.0,E,nc,2011-08-21T00:00:00,0,0,1,1
2011-08-22,0.0,E,nc,2011-08-22T00:00:00,0,0,1,1
2011-08-23,0.0,E,nc,2011-08-23T00:00:00,0,0,1,1
2011-08-24,0.0,E,nc,2011-08-24T00:00:00,0,0,1,1
2011-08-25,0.0,E,nc,2011-08-25T00:00:00,0,0,1,1
2011-08-26,0.0,E,nc,2011-08-26T00:00:00,0,0,1,1
2011-08-27,0.0,E,nc,2011-08-27T00:00:00,0,0,1,1
2011-08-28,0.0,E,nc,2011-08-28T00:00:00,0,0,1,1
2011-08-29,0.0,E,nc,2011-08-29T00:00:00,0,0,1,1
